ES7100302053091234567895;1983.52
ES1033878296295191603012;1414.82
ES6222876109410961898583;1340.75
ES2658457036254975525758;940.07
ES1915209931764206681322;2221.56
ES9000246912501234567891;943.67
ES4065919740381556721783;2770.09
ES5773080423306350913529;2355.19
ES3636145657471415292161;329.41
ES7100302053091234567895;2121.14
ES7744856326943449064203;2357.01
ES7744856326943449064203;1179.64
ES8478551013190308155822;162.91
ES2658457036254975525758;985.32
ES2783097662510123507583;1247.75
ES3651804185014114494870;2060.16
ES1033878296295191603012;669.05
ES9734594238987441140947;68.4
ES1915209931764206681322;365.68
ES2783097662510123507583;1031.35
ES7744856326943449064203;414.75
ES1224397529559624705140;3225.19
ES1961777240584850916286;3207.41
ES7744856326943449064203;1552.49
ES3651804185014114494870;427.98
ES1000492352082414205416;3068.89
ES3542481685541769075492;1410.43
ES1915209931764206681322;749.72
ES0447532119018655382430;4775.18
ES7143362552398206142131;216.13
ES3636145657471415292161;752.53
ES2658457036254975525758;1364.7
ES6541048338612139135687;732.01
ES7909335560528303082335;247.77
ES7909335560528303082335;655.18
ES9420805801101234567891;695.67
ES6621000418401234567891;208.25
ES3636145657471415292161;57.06
ES1659435262029590044995;1326.12
ES9680182384560333326468;3217.97
ES9680182384560333326468;224.11
ES4065919740381556721783;2217.46
ES1961777240584850916286;560.41
ES6621000418401234567891;857.71
ES3651804185014114494870;2474.0
ES7143362552398206142131;306.36
ES6000491500051234567892;635.59
ES9420805801101234567891;233.32
ES9420805801101234567891;2206.92
ES6000491500051234567892;92.85
ES0447532119018655382430;3485.57
ES8478551013190308155822;27.11
ES1720852066623456789011;2515.68
ES1659435262029590044995;323.26
ES9820385778983000760236;101.32
ES9680182384560333326468;1468.76
ES7909335560528303082335;611.64
ES1720852066623456789011;77.78
ES9000246912501234567891;3970.88
ES8478551013190308155822;2811.58
ES6000491500051234567892;1418.74
ES9820385778983000760236;129.0
ES6621000418401234567891;34.94
ES1659435262029590044995;796.08
ES7143362552398206142131;1185.37
ES5773080423306350913529;75.96
ES9820385778983000760236;703.26
ES3651804185014114494870;277.8
ES5773080423306350913529;54.62
ES2783097662510123507583;840.28
ES9166280840164982059855;1375.12
ES6541048338612139135687;1013.7
ES2783097662510123507583;487.26
ES2658457036254975525758;472.24
ES6222876109410961898583;212.94
ES1961777240584850916286;284.94
ES5773080423306350913529;1626.8
ES6222876109410961898583;2364.45
ES1033878296295191603012;813.76
ES1915209931764206681322;1771.91
ES5773080423306350913529;9.94
ES1659435262029590044995;2251.57
ES3542481685541769075492;1388.59
ES1915209931764206681322;485.38
ES5773080423306350913529;623.89
ES9000246912501234567891;641.45
ES6000491500051234567892;1954.09
ES2783097662510123507583;1763.24
ES2783097662510123507583;1553.17
ES9820385778983000760236;2750.12
ES8478551013190308155822;2560.7
ES3651804185014114494870;1731.13
ES5773080423306350913529;1415.18
ES2658457036254975525758;207.48
ES6621000418401234567891;230.9
ES1915209931764206681322;334.02
ES1659435262029590044995;993.39
